product_id|product_name|category|subcategory|brand|sku|unit_cost_usd|unit_price_usd|gross_margin_pct|weight_kg|is_digital|is_perishable|stock_quantity|reorder_level|supplier_country|launch_date|is_active|rating_avg|review_count|tags
PROD00254|KidzWorld Face Mask|Health & Wellness|Face Mask|KidzWorld|SKU-86561|76.71|115.68|33.7|3.91|0|0|2666|182|UAE|2022-06-24|1|4.3|3046|health & wellness,face-mask,kidzworld
PROD00255|LearningLeap Wireless Mouse|Electronics|Wireless Mouse|LearningLeap|SKU-18795|59.65|168.31|64.6|8.51|0|0|3240|173|UAE|2022-10-05|1|3.4|2162|electronics,wireless-mouse,learningleap
PROD00256|StyleHub Resistance Bands|Health & Wellness|Resistance Bands|StyleHub|SKU-43470|137.58|240.46|42.8|9.63|0|0|2058|74|USA|2018-06-23|1|3.1|4178|health & wellness,resistance-bands,stylehub
PROD00257|WellnessPlus Bluetooth Speaker Pro|Electronics|Bluetooth Speaker|WellnessPlus|SKU-27994|39.76|115.39|65.5|0.6|0|0|4705|33|South Africa|2018-03-30|1|3.7|829|electronics,bluetooth-speaker,wellnessplus
PROD00258|EcoLife Baby Monitor Lite|Baby & Kids|Baby Monitor|EcoLife|SKU-92039|49.54|158.02|68.6|2.7|0|1|1522|191|UAE|2022-09-30|1|5.0|1525|baby & kids,baby-monitor,ecolife
PROD00259|AfriShop Sunscreen|Beauty & Personal Care|Sunscreen|AfriShop|SKU-62718|117.57|196.41|40.1|0.5|0|0|4140|167|Kenya|2023-07-05|1|3.6|1039|beauty & personal care,sunscreen,afrishop
PROD00260|NairobiMart Webcam Pro|Electronics|Webcam|NairobiMart|SKU-95762|80.73|172.29|53.1|7.81|0|0|4754|114|South Africa|2018-03-27|1|3.1|155|electronics,webcam,nairobimart
PROD00261|FreshFarms Earbuds Pro|Electronics|Earbuds|FreshFarms|SKU-48001|93.61|215.43|56.5|2.23|0|0|4127|59|China|2021-07-02|0|2.8|3964|electronics,earbuds,freshfarms
PROD00262|FreshFarms T-Shirt Lite|Fashion|T-Shirt|FreshFarms|SKU-30072|21.15|31.39|32.6|8.98|0|0|890|112|UAE|2021-03-23|1|4.9|3767|fashion,t-shirt,freshfarms
PROD00263|UrbanCo Self-Help Book Pro|Books & Learning|Self-Help Book|UrbanCo|SKU-15731|149.76|284.89|47.4|2.91|0|0|1034|123|Germany|2020-10-16|1|3.2|3481|books & learning,self-help-book,urbanco
PROD00264|FreshFarms Bluetooth Speaker|Electronics|Bluetooth Speaker|FreshFarms|SKU-64240|61.53|91.73|32.9|9.68|0|0|181|117|USA|2020-10-23|1|3.5|1227|electronics,bluetooth-speaker,freshfarms
PROD00265|WellnessPlus Protein Bars Pro|Food & Beverages|Protein Bars|WellnessPlus|SKU-63108|141.21|462.88|69.5|6.33|0|1|3724|195|South Africa|2019-04-07|1|4.8|2918|food & beverages,protein-bars,wellnessplus
PROD00266|HomeEssentials Eye Shadow|Beauty & Personal Care|Eye Shadow|HomeEssentials|SKU-19963|74.65|171.33|56.4|7.75|0|0|681|188|Kenya|2022-04-19|1|4.3|1659|beauty & personal care,eye-shadow,homeessentials
PROD00267|EcoLife Honey|Food & Beverages|Honey|EcoLife|SKU-40323|56.65|173.98|67.4|0.27|0|1|2309|197|South Africa|2018-12-02|1|3.7|3875|food & beverages,honey,ecolife
PROD00268|WellnessPlus Business Book Pro|Books & Learning|Business Book|WellnessPlus|SKU-79207|88.51|158.92|44.3|2.35|0|0|1447|111|Germany|2022-08-16|1|4.5|2710|books & learning,business-book,wellnessplus
PROD00269|ZonoTech Toys Lite|Baby & Kids|Toys|ZonoTech|SKU-18492|23.97|35.3|32.1|3.3|0|0|2589|35|China|2020-06-25|1|3.7|2990|baby & kids,toys,zonotech
PROD00270|EcoLife Smart Watch|Electronics|Smart Watch|EcoLife|SKU-58274|147.14|268.75|45.3|7.03|0|0|433|10|Germany|2019-05-05|1|5.0|1911|electronics,smart-watch,ecolife
PROD00271|WellnessPlus Coconut Water|Food & Beverages|Coconut Water|WellnessPlus|SKU-45331|7.85|21.65|63.7|4.46|0|1|1389|151|India|2020-05-19|0|4.2|3855|food & beverages,coconut-water,wellnessplus
PROD00272|WellnessPlus Laptop Lite|Electronics|Laptop|WellnessPlus|SKU-69508|97.37|309.48|68.5|3.85|0|0|301|100|Kenya|2023-07-15|0|3.3|1957|electronics,laptop,wellnessplus
PROD00273|NairobiMart Sneakers Pro|Fashion|Sneakers|NairobiMart|SKU-87288|147.21|418.05|64.8|0.93|0|0|4490|58|India|2018-10-29|1|3.3|3078|fashion,sneakers,nairobimart
PROD00274|KidzWorld Blood Pressure Monitor Pro|Health & Wellness|Blood Pressure Monitor|KidzWorld|SKU-49318|7.11|18.94|62.5|0.53|0|0|2424|100|USA|2021-09-30|1|4.8|3019|health & wellness,blood-pressure-monitor,kidzworld
PROD00275|ZonoTech Sunscreen Pro|Beauty & Personal Care|Sunscreen|ZonoTech|SKU-58322|100.6|320.94|68.7|0.17|0|0|1473|13|UAE|2021-08-05|1|4.2|1493|beauty & personal care,sunscreen,zonotech
PROD00276|LagosLux Bed Sheets Lite|Home & Kitchen|Bed Sheets|LagosLux|SKU-92782|88.4|275.76|67.9|6.61|0|0|531|41|Nigeria|2023-10-01|1|2.8|962|home & kitchen,bed-sheets,lagoslux
PROD00277|EcoLife Baby Clothes Pro|Baby & Kids|Baby Clothes|EcoLife|SKU-87275|67.09|94.38|28.9|2.86|0|0|550|177|UAE|2018-07-20|1|3.2|1113|baby & kids,baby-clothes,ecolife
PROD00278|TechNova Art Supplies Lite|Books & Learning|Art Supplies|TechNova|SKU-97598|101.02|253.31|60.1|6.7|0|0|3808|135|UAE|2018-07-23|1|4.3|3802|books & learning,art-supplies,technova
PROD00279|TechNova Lipstick Lite|Beauty & Personal Care|Lipstick|TechNova|SKU-65941|77.46|251.74|69.2|6.51|0|0|4914|112|Germany|2022-11-13|1|3.9|1657|beauty & personal care,lipstick,technova
PROD00280|FreshFarms Face Mask Pro|Health & Wellness|Face Mask|FreshFarms|SKU-87705|60.38|185.74|67.5|8.19|0|0|2900|40|India|2022-02-17|1|4.7|3764|health & wellness,face-mask,freshfarms
PROD00281|LearningLeap Tablet|Electronics|Tablet|LearningLeap|SKU-56782|118.02|316.36|62.7|1.15|0|0|2176|194|Nigeria|2023-04-21|1|4.0|1070|electronics,tablet,learningleap
PROD00282|KidzWorld Hair Oil Lite|Beauty & Personal Care|Hair Oil|KidzWorld|SKU-75421|109.86|214.28|48.7|4.57|0|0|2728|177|Germany|2020-06-04|1|3.6|3847|beauty & personal care,hair-oil,kidzworld
PROD00283|GlobalEdge Protein Powder Pro|Health & Wellness|Protein Powder|GlobalEdge|SKU-90168|54.55|164.92|66.9|2.08|0|0|2082|119|Kenya|2019-09-02|1|3.9|729|health & wellness,protein-powder,globaledge
PROD00284|StyleHub Dried Fruits|Food & Beverages|Dried Fruits|StyleHub|SKU-14924|144.44|376.69|61.7|2.21|1|0|3918|152|India|2018-06-12|1|3.7|1086|food & beverages,dried-fruits,stylehub
PROD00285|KidzWorld Puzzle Pro|Books & Learning|Puzzle|KidzWorld|SKU-33322|57.96|109.8|47.2|4.29|0|0|1112|163|Germany|2023-07-04|1|3.9|931|books & learning,puzzle,kidzworld
PROD00286|HomeEssentials Handbag Pro|Fashion|Handbag|HomeEssentials|SKU-35816|26.17|69.11|62.1|2.97|0|0|3703|69|USA|2019-06-07|1|3.3|3608|fashion,handbag,homeessentials
PROD00287|LearningLeap Art Supplies|Books & Learning|Art Supplies|LearningLeap|SKU-95330|66.43|219.35|69.7|2.84|0|0|3599|105|China|2021-07-19|1|3.9|4054|books & learning,art-supplies,learningleap
PROD00288|NairobiMart First Aid Kit Pro|Health & Wellness|First Aid Kit|NairobiMart|SKU-97728|70.43|128.75|45.3|3.08|0|0|2615|62|South Africa|2020-10-11|1|4.3|562|health & wellness,first-aid-kit,nairobimart
PROD00289|KidzWorld Power Bank Lite|Electronics|Power Bank|KidzWorld|SKU-30699|54.7|175.03|68.7|0.6|0|0|283|197|India|2022-04-08|1|4.7|3692|electronics,power-bank,kidzworld
PROD00290|StyleHub Shampoo Lite|Beauty & Personal Care|Shampoo|StyleHub|SKU-63338|30.41|81.64|62.8|5.4|0|0|3773|11|South Africa|2021-08-22|1|4.1|2230|beauty & personal care,shampoo,stylehub
PROD00291|PurePlus Cookware Set Pro|Home & Kitchen|Cookware Set|PurePlus|SKU-18841|42.11|68.34|38.4|0.25|0|0|3987|161|UAE|2020-12-02|1|3.6|1230|home & kitchen,cookware-set,pureplus
PROD00292|ZonoTech Hair Oil Lite|Beauty & Personal Care|Hair Oil|ZonoTech|SKU-93935|18.7|46.78|60.0|6.19|0|0|930|64|USA|2020-10-02|1|4.9|2629|beauty & personal care,hair-oil,zonotech
PROD00293|LearningLeap Smart Watch Pro|Electronics|Smart Watch|LearningLeap|SKU-23204|48.08|118.08|59.3|0.98|0|0|307|58|Germany|2023-02-20|1|2.9|757|electronics,smart-watch,learningleap
PROD00294|UrbanCo Storage Containers|Home & Kitchen|Storage Containers|UrbanCo|SKU-53820|126.71|411.23|69.2|9.1|0|0|1332|10|USA|2019-05-21|1|3.6|2053|home & kitchen,storage-containers,urbanco
PROD00295|GlobalEdge Bluetooth Speaker|Electronics|Bluetooth Speaker|GlobalEdge|SKU-20926|24.18|46.54|48.0|7.53|0|0|2417|68|Germany|2022-04-26|1|2.9|2789|electronics,bluetooth-speaker,globaledge
PROD00296|KidzWorld Diapers|Baby & Kids|Diapers|KidzWorld|SKU-42746|103.72|302.19|65.7|9.27|0|0|421|123|South Africa|2019-03-20|1|3.5|610|baby & kids,diapers,kidzworld
PROD00297|NairobiMart Language Learning Kit|Books & Learning|Language Learning Kit|NairobiMart|SKU-23984|111.81|156.64|28.6|4.93|0|0|3137|141|China|2021-10-14|1|4.3|703|books & learning,language-learning-kit,nairobimart
PROD00298|BrightHome Towel Set Pro|Home & Kitchen|Towel Set|BrightHome|SKU-66983|42.66|76.9|44.5|3.98|0|0|101|45|South Africa|2018-10-03|1|3.7|2617|home & kitchen,towel-set,brighthome
PROD00299|LagosLux USB Hub Pro|Electronics|USB Hub|LagosLux|SKU-72055|67.57|181.53|62.8|5.53|0|0|2696|55|Germany|2020-01-01|1|4.6|951|electronics,usb-hub,lagoslux
PROD00300|UrbanCo Air Fryer Pro|Home & Kitchen|Air Fryer|UrbanCo|SKU-76031|26.52|69.59|61.9|1.22|0|0|56|31|India|2023-10-04|0|4.3|3250|home & kitchen,air-fryer,urbanco
PROD00301|SwiftBuy Massage Gun|Health & Wellness|Massage Gun|SwiftBuy|SKU-10749|88.33|176.44|49.9|9.07|0|0|250|37|UAE|2021-05-21|1|3.1|4145|health & wellness,massage-gun,swiftbuy
PROD00302|UrbanCo Language Learning Kit Lite|Books & Learning|Language Learning Kit|UrbanCo|SKU-62854|67.07|231.88|71.1|3.7|0|0|607|186|USA|2023-03-13|1|4.6|1020|books & learning,language-learning-kit,urbanco
PROD00303|TechNova Smart Watch Pro|Electronics|Smart Watch|TechNova|SKU-23340|70.19|196.73|64.3|9.14|0|0|2237|187|Kenya|2021-07-07|1|3.1|931|electronics,smart-watch,technova
PROD00304|ZonoTech Thermometer|Health & Wellness|Thermometer|ZonoTech|SKU-28008|134.19|215.59|37.8|2.26|0|0|4371|53|India|2021-04-02|1|3.4|101|health & wellness,thermometer,zonotech
PROD00305|PanAfri Kettle Pro|Home & Kitchen|Kettle|PanAfri|SKU-61712|132.57|429.68|69.1|1.82|0|0|669|171|India|2019-10-10|1|3.1|2022|home & kitchen,kettle,panafri
PROD00306|GlobalEdge Watch Pro|Fashion|Watch|GlobalEdge|SKU-68744|38.54|88.26|56.3|4.79|1|0|1102|168|India|2023-07-15|1|4.8|3494|fashion,watch,globaledge
PROD00307|KidzWorld Bluetooth Speaker Pro|Electronics|Bluetooth Speaker|KidzWorld|SKU-75432|47.45|163.22|70.9|4.92|0|0|325|124|South Africa|2020-01-02|1|4.7|424|electronics,bluetooth-speaker,kidzworld
PROD00308|EcoLife Vitamins Pro|Health & Wellness|Vitamins|EcoLife|SKU-58545|125.39|359.59|65.1|8.56|1|0|4901|192|UAE|2019-08-16|1|3.8|1126|health & wellness,vitamins,ecolife
PROD00309|PurePlus Shampoo Pro|Beauty & Personal Care|Shampoo|PurePlus|SKU-67261|29.88|63.57|53.0|7.47|0|0|4356|161|India|2019-12-30|1|4.7|1916|beauty & personal care,shampoo,pureplus
PROD00310|HomeEssentials Safety Gate|Baby & Kids|Safety Gate|HomeEssentials|SKU-82264|49.9|89.28|44.1|1.78|0|0|3123|175|India|2019-11-13|1|3.8|3493|baby & kids,safety-gate,homeessentials
PROD00311|ZonoTech Puzzle Pro|Books & Learning|Puzzle|ZonoTech|SKU-45939|73.28|253.99|71.1|1.89|0|0|2885|126|India|2018-11-20|1|4.1|1927|books & learning,puzzle,zonotech
PROD00312|NairobiMart Air Fryer Lite|Home & Kitchen|Air Fryer|NairobiMart|SKU-95301|109.64|310.45|64.7|1.99|0|0|3830|194|China|2021-11-18|1|3.8|27|home & kitchen,air-fryer,nairobimart
PROD00313|KidzWorld First Aid Kit Lite|Health & Wellness|First Aid Kit|KidzWorld|SKU-48998|58.12|169.64|65.7|5.71|0|0|4992|166|Nigeria|2020-03-21|1|3.8|4133|health & wellness,first-aid-kit,kidzworld
PROD00314|StyleHub Jeans|Fashion|Jeans|StyleHub|SKU-52644|21.41|33.15|35.4|9.13|0|0|2107|151|Germany|2022-01-10|1|3.2|3037|fashion,jeans,stylehub
PROD00315|BrightHome Board Game Pro|Books & Learning|Board Game|BrightHome|SKU-34763|52.49|95.11|44.8|7.11|0|0|551|99|Germany|2019-01-30|1|3.3|2903|books & learning,board-game,brighthome
PROD00316|LagosLux Hair Oil|Beauty & Personal Care|Hair Oil|LagosLux|SKU-40198|6.81|15.41|55.8|9.78|0|0|3513|68|Nigeria|2021-12-27|1|2.8|2745|beauty & personal care,hair-oil,lagoslux
PROD00317|PurePlus Blender Pro|Home & Kitchen|Blender|PurePlus|SKU-28659|12.54|23.81|47.3|1.49|0|0|3439|189|UAE|2023-08-20|1|3.8|323|home & kitchen,blender,pureplus
PROD00318|GlobalEdge Online Course Lite|Books & Learning|Online Course|GlobalEdge|SKU-67848|34.82|109.11|68.1|0.72|0|0|4311|169|India|2021-12-18|0|3.5|3630|books & learning,online-course,globaledge
PROD00319|PanAfri Power Bank Pro|Electronics|Power Bank|PanAfri|SKU-67833|143.27|236.68|39.5|7.52|0|0|3466|72|UAE|2020-06-09|1|3.5|1686|electronics,power-bank,panafri
PROD00320|LagosLux Cookware Set|Home & Kitchen|Cookware Set|LagosLux|SKU-41553|134.96|471.31|71.4|0.63|0|0|2738|158|Germany|2018-04-18|1|4.6|4362|home & kitchen,cookware-set,lagoslux
PROD00321|LearningLeap Protein Powder Lite|Health & Wellness|Protein Powder|LearningLeap|SKU-58788|120.77|230.82|47.7|7.18|0|0|364|43|Kenya|2023-08-14|1|3.0|2071|health & wellness,protein-powder,learningleap
PROD00322|HomeEssentials Sneakers Lite|Fashion|Sneakers|HomeEssentials|SKU-18215|15.82|23.66|33.1|4.3|0|0|4365|124|India|2020-01-23|1|3.4|3917|fashion,sneakers,homeessentials
PROD00323|SwiftBuy Smartphone Lite|Electronics|Smartphone|SwiftBuy|SKU-97070|100.72|344.62|70.8|5.01|0|0|1678|88|Germany|2019-06-16|1|3.7|543|electronics,smartphone,swiftbuy
PROD00324|ZonoTech Blender Lite|Home & Kitchen|Blender|ZonoTech|SKU-24486|46.25|103.12|55.1|2.07|0|0|3001|95|UAE|2021-05-27|1|4.4|1202|home & kitchen,blender,zonotech
PROD00325|EcoLife Kettle Pro|Home & Kitchen|Kettle|EcoLife|SKU-70850|90.73|195.11|53.5|1.39|0|0|3094|29|UAE|2023-02-03|1|3.8|3587|home & kitchen,kettle,ecolife
PROD00326|NairobiMart Shampoo Pro|Beauty & Personal Care|Shampoo|NairobiMart|SKU-26881|35.01|84.33|58.5|7.92|0|0|688|146|India|2023-02-13|1|4.6|341|beauty & personal care,shampoo,nairobimart
PROD00327|LearningLeap Language Learning Kit Lite|Books & Learning|Language Learning Kit|LearningLeap|SKU-51823|73.05|108.23|32.5|3.48|0|0|4176|31|UAE|2020-07-03|1|4.0|250|books & learning,language-learning-kit,learningleap
PROD00328|TechNova T-Shirt Lite|Fashion|T-Shirt|TechNova|SKU-24017|117.49|344.08|65.9|3.54|0|0|2613|140|South Africa|2020-02-29|0|3.0|4418|fashion,t-shirt,technova
PROD00329|EcoLife Knife Set Lite|Home & Kitchen|Knife Set|EcoLife|SKU-50064|100.27|292.05|65.7|6.05|0|0|4780|56|UAE|2018-11-29|1|3.5|254|home & kitchen,knife-set,ecolife
PROD00330|EcoLife Jeans Pro|Fashion|Jeans|EcoLife|SKU-11105|78.93|250.97|68.6|1.49|1|0|3835|172|Kenya|2021-12-25|1|4.0|2286|fashion,jeans,ecolife
PROD00331|AfriShop Earbuds Pro|Electronics|Earbuds|AfriShop|SKU-55644|103.96|221.16|53.0|7.22|0|0|2618|78|Germany|2018-05-28|1|4.9|4228|electronics,earbuds,afrishop
PROD00332|StyleHub Nail Polish Lite|Beauty & Personal Care|Nail Polish|StyleHub|SKU-87046|70.04|200.8|65.1|9.28|0|0|1109|37|China|2018-06-08|1|3.1|74|beauty & personal care,nail-polish,stylehub
PROD00333|ZonoTech Coffee Maker Lite|Home & Kitchen|Coffee Maker|ZonoTech|SKU-26357|116.05|313.21|62.9|7.84|0|0|865|186|UAE|2022-02-12|1|4.0|127|home & kitchen,coffee-maker,zonotech
PROD00334|LagosLux Spice Mix Pro|Food & Beverages|Spice Mix|LagosLux|SKU-50714|141.56|205.02|31.0|5.56|0|1|3427|75|Germany|2019-09-03|0|3.1|2394|food & beverages,spice-mix,lagoslux
PROD00335|KidzWorld Body Lotion|Beauty & Personal Care|Body Lotion|KidzWorld|SKU-25070|11.72|22.78|48.6|8.07|0|0|4113|128|UAE|2018-02-26|1|3.1|3794|beauty & personal care,body-lotion,kidzworld
PROD00336|UrbanCo Sneakers Pro|Fashion|Sneakers|UrbanCo|SKU-70762|99.96|186.99|46.5|2.52|0|0|3081|178|Nigeria|2023-12-12|1|4.1|3955|fashion,sneakers,urbanco
PROD00337|AfriShop Blood Pressure Monitor Lite|Health & Wellness|Blood Pressure Monitor|AfriShop|SKU-39829|113.95|312.46|63.5|5.18|0|0|3801|123|USA|2020-12-05|1|4.1|2323|health & wellness,blood-pressure-monitor,afrishop
PROD00338|ZonoTech Sunscreen Lite|Beauty & Personal Care|Sunscreen|ZonoTech|SKU-35119|44.53|111.66|60.1|0.69|0|0|2362|72|USA|2020-10-10|1|3.4|2926|beauty & personal care,sunscreen,zonotech
PROD00339|FreshFarms Jeans|Fashion|Jeans|FreshFarms|SKU-20574|17.24|52.63|67.2|8.99|0|0|176|72|Germany|2020-09-18|0|3.8|1620|fashion,jeans,freshfarms
PROD00340|FreshFarms Stroller|Baby & Kids|Stroller|FreshFarms|SKU-53332|133.58|413.13|67.7|2.18|0|1|1268|62|Kenya|2018-10-27|1|3.4|544|baby & kids,stroller,freshfarms
PROD00341|ZonoTech Air Fryer|Home & Kitchen|Air Fryer|ZonoTech|SKU-62692|97.09|141.59|31.4|6.53|0|0|270|102|USA|2019-12-25|1|4.3|2169|home & kitchen,air-fryer,zonotech
PROD00342|StyleHub Handbag Pro|Fashion|Handbag|StyleHub|SKU-42026|118.27|274.3|56.9|7.51|0|0|1639|153|Germany|2019-07-12|1|3.7|1013|fashion,handbag,stylehub
PROD00343|LagosLux Hand Sanitizer Pro|Health & Wellness|Hand Sanitizer|LagosLux|SKU-84825|144.61|297.41|51.4|7.18|0|0|1160|115|Kenya|2023-12-28|1|4.6|2577|health & wellness,hand-sanitizer,lagoslux
PROD00344|WellnessPlus Olive Oil Lite|Food & Beverages|Olive Oil|WellnessPlus|SKU-62622|115.19|402.38|71.4|5.35|0|0|491|146|Kenya|2021-01-09|1|4.1|2547|food & beverages,olive-oil,wellnessplus
PROD00345|GlobalEdge Coffee Beans|Food & Beverages|Coffee Beans|GlobalEdge|SKU-40145|120.46|202.43|40.5|8.27|0|0|2730|175|USA|2023-09-12|1|3.5|4061|food & beverages,coffee-beans,globaledge
PROD00346|AfriShop Face Mask Lite|Health & Wellness|Face Mask|AfriShop|SKU-92634|131.31|381.29|65.6|8.23|0|0|2954|76|Germany|2019-06-23|1|3.4|3877|health & wellness,face-mask,afrishop
PROD00347|KidzWorld Bed Sheets Pro|Home & Kitchen|Bed Sheets|KidzWorld|SKU-84120|73.92|147.77|50.0|3.97|0|0|2009|18|Germany|2022-10-16|1|2.9|3561|home & kitchen,bed-sheets,kidzworld
PROD00348|TechNova Coffee Beans Pro|Food & Beverages|Coffee Beans|TechNova|SKU-61140|86.54|279.95|69.1|3.05|0|0|3747|103|South Africa|2020-05-01|1|4.1|2880|food & beverages,coffee-beans,technova
PROD00349|TechNova Blood Pressure Monitor Lite|Health & Wellness|Blood Pressure Monitor|TechNova|SKU-43313|6.04|9.73|37.9|0.34|0|0|2952|74|South Africa|2020-03-22|1|2.9|3556|health & wellness,blood-pressure-monitor,technova
PROD00350|EcoLife Blender|Home & Kitchen|Blender|EcoLife|SKU-83880|23.78|64.86|63.3|1.52|0|0|2953|181|Kenya|2023-05-08|1|3.1|3229|home & kitchen,blender,ecolife
PROD00351|SwiftBuy Vitamins Pro|Health & Wellness|Vitamins|SwiftBuy|SKU-99181|22.36|34.06|34.4|9.79|0|0|2434|73|Germany|2020-12-31|0|3.8|2928|health & wellness,vitamins,swiftbuy
PROD00352|EcoLife Handbag Lite|Fashion|Handbag|EcoLife|SKU-84699|65.82|200.84|67.2|4.2|0|0|2509|164|South Africa|2021-12-21|1|4.4|950|fashion,handbag,ecolife
PROD00353|WellnessPlus Earbuds Lite|Electronics|Earbuds|WellnessPlus|SKU-99267|109.6|320.46|65.8|7.31|0|0|1177|122|Kenya|2023-12-08|1|4.7|2292|electronics,earbuds,wellnessplus
PROD00354|GlobalEdge Baby Clothes Lite|Baby & Kids|Baby Clothes|GlobalEdge|SKU-26953|34.35|117.7|70.8|4.81|0|0|2216|191|China|2021-02-07|0|3.4|3190|baby & kids,baby-clothes,globaledge
PROD00355|FreshFarms Baby Food Lite|Baby & Kids|Baby Food|FreshFarms|SKU-26091|17.6|30.68|42.6|9.65|0|0|1075|146|USA|2018-06-05|1|4.2|2773|baby & kids,baby-food,freshfarms
PROD00356|FreshFarms Dried Fruits Lite|Food & Beverages|Dried Fruits|FreshFarms|SKU-27672|27.95|94.67|70.5|4.48|0|0|3944|79|USA|2020-04-24|1|3.5|2170|food & beverages,dried-fruits,freshfarms
PROD00357|EcoLife Perfume Lite|Beauty & Personal Care|Perfume|EcoLife|SKU-27457|123.53|431.0|71.3|7.18|0|0|1769|165|Nigeria|2020-02-06|1|4.9|980|beauty & personal care,perfume,ecolife
PROD00358|ZonoTech Sneakers|Fashion|Sneakers|ZonoTech|SKU-43745|23.28|32.66|28.7|2.02|0|0|2059|188|Nigeria|2022-04-17|0|4.8|2812|fashion,sneakers,zonotech
PROD00359|KidzWorld Perfume|Beauty & Personal Care|Perfume|KidzWorld|SKU-13453|13.04|42.97|69.7|3.63|1|0|4651|153|India|2018-09-26|1|3.3|2960|beauty & personal care,perfume,kidzworld
PROD00360|KidzWorld Coffee Beans Lite|Food & Beverages|Coffee Beans|KidzWorld|SKU-39849|94.54|299.38|68.4|1.14|0|0|1579|80|Kenya|2021-06-29|1|2.9|1309|food & beverages,coffee-beans,kidzworld
PROD00361|FreshFarms Sunscreen Pro|Beauty & Personal Care|Sunscreen|FreshFarms|SKU-78876|92.16|289.55|68.2|1.58|0|0|151|10|China|2023-04-18|1|2.9|3912|beauty & personal care,sunscreen,freshfarms
PROD00362|GlobalEdge Herbal Tea Lite|Food & Beverages|Herbal Tea|GlobalEdge|SKU-46605|141.73|234.51|39.6|3.54|0|0|2648|155|Nigeria|2018-06-04|1|3.3|2685|food & beverages,herbal-tea,globaledge
PROD00363|LearningLeap Massage Gun|Health & Wellness|Massage Gun|LearningLeap|SKU-91402|109.07|369.39|70.5|0.39|0|0|112|151|China|2022-11-13|1|4.7|2318|health & wellness,massage-gun,learningleap
PROD00364|WellnessPlus Protein Powder Pro|Health & Wellness|Protein Powder|WellnessPlus|SKU-46657|52.42|92.02|43.0|1.31|0|0|196|22|UAE|2023-10-04|1|3.7|2863|health & wellness,protein-powder,wellnessplus
PROD00365|KidzWorld Children's Book Lite|Baby & Kids|Children's Book|KidzWorld|SKU-87031|50.71|143.7|64.7|3.45|0|1|353|85|UAE|2019-12-22|0|3.7|2386|baby & kids,children's-book,kidzworld
PROD00366|PanAfri Planner Pro|Books & Learning|Planner|PanAfri|SKU-23681|68.46|167.97|59.2|5.45|0|0|1100|20|Germany|2020-07-14|1|3.4|2653|books & learning,planner,panafri
PROD00367|PurePlus Coffee Beans|Food & Beverages|Coffee Beans|PurePlus|SKU-96821|136.28|232.64|41.4|2.01|0|0|4702|83|Kenya|2022-10-10|1|4.8|3093|food & beverages,coffee-beans,pureplus
PROD00368|PurePlus T-Shirt Pro|Fashion|T-Shirt|PurePlus|SKU-83366|145.39|338.38|57.0|6.75|0|0|4617|140|South Africa|2023-12-23|1|3.4|617|fashion,t-shirt,pureplus
PROD00369|AfriShop Toys Lite|Baby & Kids|Toys|AfriShop|SKU-66202|61.11|189.64|67.8|2.97|0|0|1934|177|UAE|2021-07-22|1|3.8|593|baby & kids,toys,afrishop
PROD00370|PurePlus Handbag Lite|Fashion|Handbag|PurePlus|SKU-56710|87.52|284.05|69.2|6.79|0|0|1206|76|India|2022-12-02|1|3.4|22|fashion,handbag,pureplus
PROD00371|AfriShop Body Lotion|Beauty & Personal Care|Body Lotion|AfriShop|SKU-76710|73.92|194.95|62.1|8.4|0|0|4750|55|Nigeria|2019-07-26|1|4.6|1806|beauty & personal care,body-lotion,afrishop
PROD00372|KidzWorld Novel Pro|Books & Learning|Novel|KidzWorld|SKU-25441|143.07|489.9|70.8|1.5|0|0|3963|57|Kenya|2019-09-25|1|2.8|2796|books & learning,novel,kidzworld
PROD00373|LearningLeap T-Shirt|Fashion|T-Shirt|LearningLeap|SKU-28594|129.79|276.81|53.1|7.09|0|0|3181|107|China|2018-01-29|1|4.5|6|fashion,t-shirt,learningleap
PROD00374|KidzWorld Face Mask Pro|Health & Wellness|Face Mask|KidzWorld|SKU-16052|122.25|225.8|45.9|7.01|0|0|1656|78|Kenya|2020-10-04|1|3.7|1548|health & wellness,face-mask,kidzworld
PROD00375|LearningLeap Lipstick Lite|Beauty & Personal Care|Lipstick|LearningLeap|SKU-99083|50.51|148.39|66.0|6.06|0|0|3614|17|UAE|2018-06-28|1|2.9|2231|beauty & personal care,lipstick,learningleap
PROD00376|LagosLux Hand Sanitizer|Health & Wellness|Hand Sanitizer|LagosLux|SKU-16669|125.24|382.37|67.2|7.86|0|0|649|196|UAE|2021-06-19|1|3.4|3174|health & wellness,hand-sanitizer,lagoslux
PROD00377|WellnessPlus Children's Book Pro|Baby & Kids|Children's Book|WellnessPlus|SKU-60014|15.12|44.29|65.9|2.46|0|0|1527|30|South Africa|2023-05-12|1|4.6|50|baby & kids,children's-book,wellnessplus
PROD00378|PurePlus Granola|Food & Beverages|Granola|PurePlus|SKU-29561|145.92|459.65|68.3|2.98|0|0|549|80|USA|2023-06-27|1|4.7|520|food & beverages,granola,pureplus
PROD00379|LagosLux Watch|Fashion|Watch|LagosLux|SKU-37163|109.69|292.78|62.5|7.12|0|0|1409|31|USA|2019-07-13|1|3.3|4293|fashion,watch,lagoslux
